feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,cluster
2.098954587014922,-6.699181075054922,-4.207965860644534,-3.8335054470151455,-0.8181392175232503,6.542610541360562,-6.029897481515994,0.9047808655435015,1.0118677887016072,-9.092000380215927,2
-9.62256881913321,9.444615231086603,7.327597521772663,-7.550729253622161,-6.848860891670225,-6.162882849107746,-2.9550919756677567,0.10160667463979312,-2.8623417919911844,-3.6796480392662523,1
-9.555574773767374,8.596447078614707,7.241512292344536,-6.163788639611745,-6.546380588130003,-7.127389302618133,-5.965022067845494,0.34230642256462207,0.5689927101326475,-3.547733765720742,1
-8.613754344680546,10.244091687542467,7.346610416066818,-6.005287171389764,-6.820897489422837,-6.0658237946719655,-3.16865268293639,0.31695207202347164,-0.5089620545861759,-3.013323799650218,1
-3.124511502882589,8.26236364731123,5.3034587097735,1.8181087729224892,-7.091239064199758,-8.48319948480135,-8.329993332468629,6.332116199615925,2.0702463390772383,4.383353106287462,0
2.2920843849591286,-6.2285367133452905,-8.75745398190156,8.345094009798384,10.125390440342033,5.845243165554275,-5.095873546692532,-9.686137308408068,4.693340146242585,-0.7036189440310785,3
-11.161965876953673,8.504447873874284,6.500176214254238,-5.505218599902033,-6.408771446977904,-5.356733171096393,-5.476036632040145,0.6099989818488855,-2.8154830074674093,-3.5676473596518266,1
-1.5749719737249044,9.217822802839292,4.9099609658882635,1.643668111042758,-7.269712170409265,-7.226156143531643,-8.522766042733373,6.986735330842492,2.254120120381306,5.82177219483726,0
-2.250663451704925,8.896204059159386,4.267049634733508,0.6974072301272956,-6.468747105895497,-7.306270265005476,-9.77426122520424,5.025713144873384,2.0002883108236666,5.579252833256704,0
-10.502725563742935,10.054323592644273,6.597101931982421,-5.694918508022065,-6.304943063056632,-6.452104193969932,-2.9617891431235934,0.42815426476538765,-2.25673652986422,-4.490241080814944,1
3.289464527199673,-7.04172574782196,-4.285442534875915,-0.6720427357787409,-1.7231119074981578,5.420570620206668,-6.992469348164006,1.0466583447011681,3.199642524162193,-7.735053520476334,2
0.9701871826175257,-6.879723657248925,-4.328361187477926,-2.369238816042078,-0.32622216676207005,5.9160128223983,-5.480313815912507,0.22906293927841703,0.898696666596254,-8.224740400943409,2
-9.310942132000015,11.407442284507425,5.176790620403834,-5.779042275274053,-5.851066307798169,-6.233447241606378,-4.005657582821838,-0.5442444581119021,-1.1748702328055542,-4.780828377651902,1
1.3903053875342675,-9.208571600953515,-3.9967393241646536,-2.1856388491224603,-0.6689468683899001,4.1438698536567795,-6.287203900893985,-1.4899894397686326,2.9440522633641977,-9.939835411294514,2
-1.8488645438623261,9.665093836998832,5.6842618819515645,1.9899727572469392,-6.334064814115299,-7.128322998550711,-8.578994674645257,7.219408472004556,2.0998970068583502,4.637577176270439,0
2.1376423101707505,-6.042857917041296,-8.22637267188615,8.801619760062803,9.363559910688402,5.87052375311043,-5.089814542068143,-7.840477033953818,5.198413938909592,-1.9039254377608232,3
-0.6700791241573498,8.724015279846594,4.283476819107484,3.1358772656348926,-5.6159694745667,-7.298397614998561,-9.174477210312697,7.098095228410298,0.9467398260367539,3.4265299987335505,0
1.9345999187201335,-7.701341640808305,-7.617336647514949,10.657236761468674,9.279642158307825,7.895243886011855,-3.834672833643507,-8.350922443205402,3.1802937668947555,0.11271580118622104,3
1.5818544564691828,-6.495818153334289,-8.509989223283023,8.22638628925012,9.00513076021685,6.003333367387484,-2.623228750480492,-9.711150140185104,4.649315266815972,-1.9463863131754793,3
-1.570697912983437,9.309999881956797,4.554037121024718,2.331343224588954,-8.13632811280607,-7.781523568403791,-9.793467761755254,7.4378773913096685,3.408312234452249,5.946491672875014,0
-9.188418815091653,8.278752103398332,6.9429722504015725,-7.4332389925557765,-5.863094242393159,-5.623724616540131,-4.389039905330888,0.5939667894092231,0.20222631984254402,-4.580014559448711,1
-9.603718417871466,9.187884379873271,6.666825530258073,-5.315522494294309,-7.3081509081050635,-5.4404524471962254,-3.34285008845625,1.0696772132111048,-1.0103190361099033,-4.159723869883969,1
-9.07738197916947,10.244691703309606,6.942948688176204,-5.634746250595856,-7.068355325187022,-6.901686413850564,-2.9657674446673807,1.64419695720954,-1.5515879762073284,-4.138614998236542,1
-3.359040594033634,9.393160072706467,3.9043394488410588,3.2131172079547636,-7.5062298250202595,-7.1377588062404875,-8.187513982740274,6.338831462351539,2.2042681825474792,5.207165759346852,0
2.6818755719214225,-7.6831506180006786,-5.634365467539171,-3.0156867556593925,-0.05504787091764807,5.434003126432162,-6.683671797999988,1.02522653587441,1.5836714604224076,-9.47912039652022,2
-9.225503144040378,8.612361815836142,6.696040193280114,-5.395719785792318,-6.637540016544199,-6.195538786134067,-4.685341193036935,0.32983960888791997,-0.8729266914863072,-4.049838827264414,1
2.4601660219529204,-5.502079446762325,-8.816679744145695,8.452411488426902,10.011832462296693,6.2306983591961576,-3.761329056816378,-8.713974794326694,2.3105228115524206,-1.0080361973046923,3
-2.565596645500023,9.403487443259284,4.691458368076198,0.3927964308576348,-7.6310955062062735,-6.995379637853239,-9.806083550908896,7.8034658994956665,3.2469009007391336,5.136461037278762,0
-9.960954569378481,9.27752687398653,6.589694763521722,-6.114545367362175,-6.207480668635486,-6.938535458041396,-4.819647408759266,0.9932976117649721,-0.8574759597802365,-4.818869803767155,1
1.7855389460101694,-6.318322715206634,-8.333968549471583,6.541985513672136,10.129948832553273,7.317041389724224,-4.747873846421922,-8.82439631566019,3.32445782002052,-1.8017533407732569,3
0.37682417454174977,-7.5240597885343306,-9.576468203801598,9.635363607492689,10.010363146038431,6.427176116494448,-3.248442299048022,-8.177877250049741,4.646205865874772,-1.1899193711023155,3
-2.9481775492455196,9.088562049111212,4.767763949826022,1.1510295711999654,-5.86706091845951,-7.573049471847547,-8.06276199621462,7.665278404996051,1.5053183869891331,5.581700270008518,0
-1.5606342993223525,9.589448776730375,5.436716984872755,1.3677336130851634,-8.017075724544744,-5.679042671711557,-9.096471627709718,7.122856502334665,3.0848555483434223,4.606435563441437,0
-2.579823261733754,11.078053598321777,3.9969391818523166,3.284463128295986,-5.537466539890118,-7.322980186642342,-8.38314129328779,8.626240214001534,1.718998042074186,3.9985872678390195,0
1.9383631544451223,-7.610281040635959,-4.292988915437822,-1.363371164661654,-1.0252408832802384,5.687683752243706,-6.392375213581849,1.1638754542258045,3.41616118103659,-8.710501306054935,2
2.5353664447709363,-7.287908699765652,-8.864555811573105,8.15289052494882,9.97052103820779,5.498362678777552,-3.4661532090671248,-8.321836142482187,3.5930826328040473,-1.0787453992878702,3
1.8636508448864375,-8.396510332545098,-4.811252946579744,-3.579827419571249,-1.20858352516963,5.112561229196623,-7.308128293526205,1.9027609527278178,2.8503239620642344,-9.694207282816034,2
-9.66301960120391,8.97473135328119,5.4372765686638225,-5.495943217363086,-4.959554198540195,-6.317188498304573,-3.734943847011206,1.049306836738245,-2.3765640243950443,-2.8134054695354767,1
3.192969355457752,-6.479387973559733,-9.139437793894976,9.385462130046392,8.661122111534128,7.368621386553524,-2.8254841886152064,-8.419816976834543,3.1817243326184492,-3.291456684161797,3
-2.07602744048892,9.621610256440439,4.178670515646726,-0.099664149775196,-7.3166227497532565,-6.56666638895391,-10.021457011655313,7.470210851322028,2.010052355525779,4.62488475560178,0
-3.374048285132668,9.507034613753733,5.114359842602808,1.7255325324895399,-6.618720773357576,-7.881000454384189,-8.09910614127049,7.175601206344312,1.604121818448944,5.000658936590421,0
-1.5580669258730357,9.580929205959173,4.921037402261367,2.829289874593874,-6.9008441985505184,-7.585609314258121,-8.96878132779102,6.727600799653544,1.4821576148846702,4.045836619348495,0
3.6805014132709246,-5.65826940418542,-7.619624901183445,8.997256217209094,9.569438712440006,6.969735895691562,-2.6595201929078423,-9.60784005017863,2.6323074846032606,-0.1493948440858548,3
-2.9902917382137213,9.270111675512352,3.365483849402766,2.3255494743090512,-6.895337430292615,-6.438117629742228,-8.65919644938428,8.414835259477778,2.1224798369825013,3.8179271230207066,0
2.8422957457876756,-8.755552610559112,-9.27495976687196,8.238460499193813,8.309835851593778,5.99598309186606,-3.5991246419872307,-7.484429721072877,3.8773619360034637,-1.7295048971228106,3
2.2429480395864436,-8.392960336558202,-4.547213766059607,-3.82176622606866,-0.323461729106274,6.276790699667994,-7.390734541220282,1.3517973646726908,3.846223478376733,-9.034186636210972,2
-2.635603941915942,8.672781272240385,3.830195336019967,0.6492843464481164,-6.221090723981739,-6.821455219525223,-9.870296476428853,6.2874598978478105,1.7536724754320732,5.496668776152424,0
-10.228262519445499,7.87179533354124,6.334410610359315,-4.951912326267629,-5.2487370338384425,-5.763470521093096,-3.571682482567858,0.7988403513535296,-1.8059946245663097,-4.279465430882057,1
2.2383531195331425,-6.8783044743281305,-2.8736357426487595,-2.900838539759777,-0.7676841686912129,4.834618188515145,-6.701133126111472,0.36293940274687847,2.7314382146023757,-9.276016405001304,2
2.3566227661782375,-6.593522619264133,-2.2517362039096,-2.0109742480002275,0.049271657451394946,5.298746268669989,-6.827218841608387,0.3345538479675309,1.9340273094485267,-9.933801938691722,2
-3.083923435508108,9.730225629753875,4.403919093594479,2.971363342079719,-7.418419690546365,-6.656914263496905,-9.506605399243817,9.039642217717414,1.0722214996405652,4.409308124102531,0
-10.923189521186508,10.24517986714699,6.510611426091264,-5.135681662565137,-6.010454934498591,-6.918434760619321,-3.7319580268417734,-0.9911925284738725,-0.8785016267005701,-3.9368904232467408,1
-2.7069395290692277,8.468698729800083,3.838582828312169,1.748289449631968,-5.441477969671652,-6.367435304262338,-9.295270948462248,7.78158914058363,3.1417845841329775,4.901158502251124,0
1.04013084391587,-7.9446925201669965,-3.0989114557875284,-2.808061282640419,-0.8149414877055479,6.31057876079116,-5.449466067168547,0.5077286181806011,1.681356680264477,-9.321126502185932,2
1.5047765918313545,-6.902773508139001,-7.4949185094077455,8.113708658360961,9.442877955971117,7.363971210117891,-4.958099440490405,-7.7313775391808,3.042843063095521,-1.6006571190393606,3
-7.978493757523339,10.217164680125471,6.8482996925218185,-4.917147007166674,-6.247590389380474,-6.3127873683033595,-4.196286529380232,1.745859319710444,-2.0158425599112864,-2.949523016296668,1
0.8965064255805524,-7.783487342258964,-9.500019863652783,8.239959620721365,8.54894617993114,6.582522122685551,-4.3126758654008555,-8.190169379770305,4.400046749843885,-1.8100081450331142,3
-2.5962057418182365,9.335655505877474,5.191994029596992,1.6521933064320629,-6.700353205702936,-6.870035672650511,-8.760186877796945,6.70511508841433,2.0419083742713298,4.5598501889172685,0
1.9293855534137236,-7.126894157660631,-9.702296929890892,8.53369738383138,8.190745234752127,7.840822380515203,-3.9256734581170454,-8.092918153282495,4.155121870377403,-0.42707398979471733,3
2.468814656796154,-7.18748204942074,-8.923369783023704,7.855417819300382,9.226129469178053,7.0576274577062925,-3.3594925487638125,-6.924950259137024,3.442352335203943,-0.12007028959656685,3
-2.514054352284665,9.685078747759635,4.705342323066153,1.894057961387818,-6.144366004761055,-7.112329228626868,-8.624413905378487,7.580881160455514,1.4878278719497366,4.955085435550127,0
-1.9982134454294025,8.099882198013935,5.946624062068978,1.0560933695257817,-6.637518818960044,-7.483530273291433,-8.889638433910404,7.586532843741487,2.279386007224394,4.498988159309136,0
3.7957320102794405,-6.390035464893744,-4.680225739956098,-2.650912430245015,-0.9164968776948293,4.437777817183371,-6.758843490020288,-0.16391995731165565,0.21931497495610053,-9.032996970998731,2
2.6052751944334327,-7.054248914743052,-4.972863285062722,-2.5076737170658054,0.29115643531482904,6.062427839471895,-5.236934605575333,0.09507919226213035,2.4482115687798185,-8.847577475026824,2
2.917292191212782,-6.058681031455422,-9.51983281565091,9.28285123909414,10.110453115618284,7.113458996376337,-3.9608837967801516,-8.333021276815776,4.666479587908148,-2.165078527592681,3
-9.191350764193299,8.969943673185758,7.058052476297925,-4.205094554386293,-5.7110998379025775,-6.370380608795942,-4.0616755176518815,0.20979012530086028,-0.4165868971959694,-4.677267952800204,1
1.510042157801211,-5.862502919276402,-3.4832691676845147,-2.654206351280266,0.20221228633031973,4.493496055621172,-7.0710884618975465,-1.4576854174835177,1.2887597451422197,-8.941632924236243,2
-9.62422453818198,9.544197867719257,6.112760655645049,-4.815843454661549,-7.3044393251018125,-5.941861565261949,-2.9696422664412765,0.8798551068438736,-1.5231190088095492,-4.598054833369544,1
2.5023760281482,-8.047848841911375,-2.7882839819430068,-2.253594724464778,-1.1985203077467337,5.107385011606392,-6.0904985228837045,0.7749213615388644,1.82789607437269,-9.24471879130953,2
-1.7738144753925873,8.479770859767127,6.138517057202138,2.8372081365124506,-7.237484707678271,-5.855296503887856,-8.784043348214087,8.00574185559648,2.4100864886997555,3.48436623192821,0
-3.3942656022575726,8.057320828933785,5.28989949414346,3.0581617067973905,-6.937235288415537,-6.077283274962327,-8.549018936597903,6.8074271118146035,2.3114167192709067,5.391880809093684,0
1.5273967778206727,-7.111028392279275,-8.946136151972736,7.294044506054401,9.423103388225226,4.6590439991684,-3.8652771661864915,-7.354325914964122,3.303159361728069,0.14474257094152376,3
3.0641627383869565,-7.536090872792444,-3.430737178393998,-2.5739792867944904,-0.9780289373892296,5.534411844005898,-5.40923526515108,0.5451510217018887,3.66895171935896,-9.752771459997904,2
-9.012503760365405,8.363578676942955,5.883703714554029,-5.375292764130175,-5.176207833029215,-6.047419123902795,-4.165601565227769,0.4945617569834405,-2.361425814333459,-3.6918049349548676,1
1.1553078781176738,-6.229655755272962,-9.265009968529695,8.546678501405298,8.736471044685755,5.267422988088754,-3.940757705960316,-9.22615986951091,4.442106583452634,-1.1529477763812734,3
0.9656324207876719,-7.661093346220375,-8.590815867504501,8.71672378151358,8.236372271558993,5.943015728357576,-3.503454898414708,-7.624286239939852,2.164924305556032,-1.2995609095950378,3
-9.294324781704507,9.147373294301968,7.386294017590237,-5.367067476667106,-6.027425063496515,-5.846429328358787,-2.2699202889456123,-0.40958211561597535,-0.9821939657085216,-4.916522100024392,1
2.163492468364177,-7.197302561123035,-3.521426722939468,-1.8938653345838885,-1.2814560107854545,5.583028016156327,-6.619421021321342,-0.6177612755739226,2.0962072007453574,-10.089860184477324,2
3.345299521583329,-6.7176216379325195,-8.204279687286677,10.142191128472504,10.137963681151327,5.040811680176802,-3.5518079005246794,-7.365982204303804,4.398150947971736,-2.087585992499678,3
-10.64201565004122,10.019019374314666,5.847079200867055,-6.355165976316905,-7.536928808350529,-6.733031520439833,-3.1349051740268625,0.9076311033999225,-0.5783619375352571,-3.7577031592920127,1
3.055331071688201,-7.362479735702537,-4.616373090965452,-2.897663522036635,-0.4151229078538599,6.833140730694873,-6.509039348168148,0.36383579789533954,2.1189773307896176,-9.865054150983104,2
-11.16870033105766,9.999076606845733,4.996786379003379,-5.73045172148795,-8.025750111742944,-6.5881480465606375,-2.6004526161656183,0.7836469457933932,-2.0518945111296323,-4.200379987190429,1
0.8845205923624282,-7.992922423652448,-1.9529328343197156,-2.9172516254492087,-0.2938331345583076,5.182991365965566,-7.678766675915331,0.14848217083550813,1.6358077290119657,-9.390894336534743,2
-11.913900689541265,9.098339397942441,5.818017759333258,-7.058238438803233,-7.353441966436046,-6.2443830254649475,-2.852242478210661,0.7456762117367413,-1.846302337730277,-3.810693839902599,1
-2.486201764704896,10.037047618284161,4.792758090644024,2.0103189224656512,-7.9675121039352055,-6.28310674045417,-8.32194041172315,9.054126694143072,1.776077646901775,4.3367718180520605,0
-9.853356820630609,8.908407655633686,5.780732394762197,-6.413546210417641,-4.004225115611007,-5.336166138341894,-4.996014633775663,-0.5628377327500989,-0.975606777782892,-3.7376053581367876,1
1.0422500718450751,-8.909280853119695,-3.580309466971128,-3.1089121299072238,1.4632157583193837,4.908035175355574,-6.743685175575942,-0.16762560795608866,2.042799101351641,-9.447154416628294,2
1.5565672920860316,-7.642928279585482,-3.552574358300185,-2.850273751159981,-1.9584187711642655,7.1180546623081,-5.750552203916675,-0.8408659521383031,1.4948122354481908,-8.982282639337312,2
1.6687975943371205,-6.588091093370482,-9.546337506992732,8.577501931797325,8.89974734799404,7.867591946192432,-6.12677656847972,-8.190253496996828,5.065215564494954,-1.0994745539020099,3
2.661878770362958,-7.09102134382501,-3.21185285616032,-0.7978398918760661,-0.18200299998855796,6.462569705037569,-5.9019723372612996,0.17146816557867392,1.4676550220369289,-9.731881338971679,2
-10.618040968951352,8.280502495149493,6.181973354931632,-4.922514705619023,-7.578977516239462,-8.59763428141978,-4.2760822275364445,0.9365212725734936,-0.4008902273666217,-4.545946285707481,1
-2.1596470872556703,9.966803148027395,5.3995221445811605,0.7852513091808091,-8.922764099072834,-6.132653664284527,-9.931830715368347,7.143710593984556,1.086209814016688,2.719867205856893,0
-11.203100405594862,9.514248040007391,7.283393366583377,-5.850863492131499,-6.729779364803979,-6.459399588648049,-4.211621350729872,-0.5833090569073764,-1.9328441687500306,-3.7583932720281097,1
0.7013055679791229,-7.350070080986374,-11.209779873281642,8.868119082911512,8.399087206162138,6.215871167766372,-5.207821623638607,-7.98022823733469,3.3527275077468754,0.0046122469429035196,3
-2.113973474026559,9.222825140857447,4.199634713151765,1.4358709895902906,-6.900070447944426,-5.941926377868455,-8.403447632960464,7.027031449829819,2.6396592033828514,1.8826174594168483,0
3.2730463623011543,-6.774746505086886,-3.480464731245294,-2.261513092186345,-1.2475361012869757,6.308770967790785,-7.122120411920215,1.127802010108939,0.8926730254280217,-8.84234911616426,2
-3.0259689663523783,8.374932522878119,4.253684018482476,1.2105067973337622,-6.781490938355434,-5.580366826500298,-8.579864338143187,7.121640113797673,1.7888512197317403,2.910898908963583,0
2.2533916282179245,-8.38266187283284,-5.572347272287156,-2.37936600781236,-1.1857001087239067,5.865343553957248,-6.020840338439486,-0.49643127065880543,1.8120879356693806,-10.057472789611928,2
2.4965300624594846,-7.636303185532686,-3.485375937750686,-3.758777165999714,-1.5991374216692646,4.932159170721677,-5.142479509521357,1.038919579584293,2.2381355668768457,-8.213447853430607,2
-3.5877459607373208,9.608897403416494,4.776571186730455,1.8259830148585887,-6.864880044698956,-6.6020442289866095,-9.2701355008835,6.700879135176853,2.1789764389423207,3.3787533338288833,0
-1.3970315838388994,9.460534373279812,4.6481609321028055,0.9237006980606044,-7.731718121611568,-7.124289356759681,-9.325937518363437,7.1739458731103465,2.067620174781861,4.585205759406294,0
1.4681006539796932,-7.125067057160962,-9.481614500152409,10.41649481477716,9.754964844370772,5.418673357334308,-3.022739369444612,-7.885998764441219,3.890463267132339,-1.4725318922099353,3
1.145644769272418,-5.558155085128671,-8.953494941588753,9.45829715718314,8.587668395853418,6.2815308934284255,-3.656746070215061,-9.234241553408044,4.171274263318489,-0.1202021189373208,3
2.2750213123210514,-6.908143953088208,-8.604897236384648,9.098836661924281,8.84947925561205,5.450852924069077,-4.266681162628174,-7.859150308306909,4.163857603590548,-0.5142709433358558,3
1.9007553023061456,-7.226308654261173,-8.89814706451895,9.229014342227199,9.059774292592808,6.419417908834366,-3.5564045095722525,-7.380014174856177,4.710896505314322,-1.134544190424887,3
-9.844188132687826,9.519603437038878,5.9807384947044175,-4.081586809078658,-7.649629477552435,-6.184117339814744,-2.296270165425534,0.5005685082927555,-1.5131308551588807,-4.461373534287503,1
2.801521362880441,-7.264600628194089,-10.093906222211638,9.10316915794522,9.537625055266071,7.359626489887341,-4.924014253592656,-7.122802706498946,5.578592021464835,-1.4991620352259547,3
1.7968256038094415,-6.583335211713623,-7.942718723305718,8.535655268171585,7.814235996746691,7.803532208089177,-4.705507246483608,-8.893787417481999,4.567636541221215,-1.5045414220411875,3
-8.805198467238528,8.300802539829082,7.935877500595934,-5.090634034286778,-5.490811319375029,-6.702261412551531,-4.035107716072533,-0.6513928189750124,-1.7808295528111275,-3.7804933179246407,1
-2.4531558925622052,9.943788770284874,3.8979963288756423,2.16386487012856,-6.0994690873253266,-6.47923425732407,-8.686662463357015,8.124359789552416,-0.14028559953521436,4.703751811545635,0
1.053233688213075,-5.645563822223399,-8.113449684906906,9.981325706971617,9.953202219527649,7.8158229637191425,-3.4607455469769985,-8.171739620770849,3.9590016321002115,-0.20217482253120211,3
1.6257084651373126,-6.509183641604703,-4.724651955158418,-2.1570867881940248,-1.1845622337947128,4.122748587946977,-6.4627756110619785,-0.6585978032180461,1.8754135561867198,-10.023317934139637,2
-3.5104291624051056,10.169297811456929,4.574157893514046,2.867006349211234,-6.605446914049107,-6.51470701795292,-8.382513932450248,7.681689763512555,2.5364784427582108,5.224773580026854,0
-1.820818832364954,8.547824177343172,4.5061814651989724,2.199233644331372,-7.0785800920981075,-5.594233132459952,-8.445547795325409,7.9114251443385575,2.552605249798106,5.100230641909169,0
-9.170509605269729,9.319864846085563,8.466800592365942,-5.041988088610563,-5.904505119054457,-7.352953336161993,-4.945801234780076,0.72930101835824,-1.2446826689430925,-4.666715248045814,1
-10.6829621451502,10.988017842624533,7.3779429937482135,-5.668614753417293,-5.352535313734252,-7.008962584903912,-3.480371637873171,0.654976979619728,-1.149883562090749,-3.157534395953747,1
-2.822604142287808,8.276357980599519,5.932179387803655,1.71531330857166,-5.905900374490873,-5.663056751737986,-8.039679038117642,6.978226665324264,2.345284307133463,4.142095070808176,0
-9.247635187180087,9.732761647950264,5.228043412769714,-4.902064996385792,-6.161445579060689,-5.224284164856199,-3.559796478976708,1.376186998833367,-0.9878633779975836,-3.098436591076963,1
2.1001851564009177,-6.203285427005915,-7.8321016578064135,8.710942190521248,10.528602266222627,4.459307083341377,-3.299894826970125,-8.718179766286447,4.782477583529531,-1.0833145421435368,3
1.7655921093057003,-7.57703369584003,-3.471745045101592,-1.3308614638817744,-1.5227377170535816,6.564997743586417,-7.742266291013367,-0.6706627526015989,1.08126861229143,-10.152998697152622,2
2.0659577604038786,-6.433869825528538,-3.8220990611936396,-2.496296303936277,-1.8953616925331067,5.400655433289749,-5.287589028561467,0.31484602677137086,2.3759165529121606,-7.657782305337938,2
-8.268725398624815,10.254685491223235,6.065170840162508,-5.464083932615995,-7.398013890864906,-5.873997553990783,-3.5546724105192142,-1.0007244389809742,-2.2905267022875764,-4.401928313434175,1
2.2372841746089493,-4.504030195734353,-8.544243046542636,9.025464249530454,9.39758699704336,5.657700008041273,-3.9539939064346616,-7.144327298183005,3.7758370647453554,-1.8317179091147502,3
-8.316438931539404,9.857454019955087,7.768528532125071,-6.826919985222569,-7.456159980190339,-6.4510852507451615,-3.51292759929309,1.9322172909863282,-0.7962364961055799,-4.369562217488788,1
-1.3869621743038707,7.892805277964497,5.109364511268318,3.7255341845887147,-7.672056251255821,-7.333147776958164,-8.758606664565898,6.920742392205744,0.7817694900112695,4.21630193576573,0
2.632822417467616,-6.903374761836248,-4.484553808572214,-1.8680235246890327,-1.7805971948217114,6.605846422463128,-5.882929424356605,0.015446696369693813,1.8323924689462006,-9.156803558248798,2
-1.9844770018289415,9.170075083973341,4.624911831071383,1.6623549214696234,-5.980337015162459,-6.12208842357766,-9.456629890894897,7.649164745198331,1.2449748472311468,3.0577570240897645,0
1.243560121806534,-5.766173177351796,-10.13428294925329,9.40952235532934,9.05141197946353,5.231207047283259,-3.7458179200536303,-9.292118589237504,3.716431587618845,-2.3352516514572166,3
2.475027536941843,-7.098524550041196,-4.384976579489398,-2.7577184061579683,1.6000392315977257,5.496979117435125,-5.598424867832746,-0.23480308741887224,2.0844774372733323,-9.261578685644539,2
-5.102211495108008,8.19477601513089,4.4378243151135734,0.9749431383688524,-5.5736981480059615,-8.024222695644452,-9.190363345993598,7.428115377327576,3.175318866117068,3.0127618349773573,0
-9.404253506730829,9.796391514513001,7.181592217652005,-5.415948497942912,-5.6923482554822975,-6.825712352168862,-4.36179654396607,-0.3849947537325987,-1.009498642661504,-3.55226799322947,1
2.5421055842594176,-6.96080050215534,-5.372235689367692,-4.777347243589417,-0.5678997322751458,5.627659842835575,-6.4183504967645995,0.47951293162130826,1.799968393883323,-8.168767545092926,2
-3.464107088457934,9.749609467086323,5.440344690662484,1.436673516679416,-5.7656549510998065,-7.080146804955109,-8.607372853212125,7.531780386515679,1.9148532416877373,4.8100981744487346,0
